code,name,date,shares,d_shares,pct,aum_wy,nav,flow_wy
510050,华夏上证50ETF,2024-01-12,3393156.68,-8100.0,-0.2381,7712645.13364,2.2729999999999997,-18411.3
510050,华夏上证50ETF,2024-01-11,3401256.68,24390.0,0.7223,7741260.20368,2.276,55511.63999999999
510050,华夏上证50ETF,2024-01-10,3376866.68,-2790.0,-0.0826,7668864.230280001,2.271,-6336.09
510050,华夏上证50ETF,2024-01-09,3379656.68,12150.0,0.3608,7708996.887080001,2.281,27714.15
510050,华夏上证50ETF,2024-01-08,3367506.68,12510.0,0.3729,7677915.2304,2.28,28522.8
510050,华夏上证50ETF,2024-01-05,3354996.68,-15480.0,-0.4593,7733267.3474,2.305,-35681.4
510050,华夏上证50ETF,2024-01-04,3370476.68,-12150.0,-0.3592,7806023.99088,2.316,-28139.399999999998
510050,华夏上证50ETF,2024-01-03,3382626.68,6030.0,0.1786,7888285.417760001,2.332,14061.96
510050,华夏上证50ETF,2024-01-02,3376596.68,-20160.0,-0.5935,7864093.667719999,2.3289999999999997,-46952.63999999999
510050,华夏上证50ETF,2023-12-29,3396756.68,10530.0,0.311,8029932.7915199995,2.364,24892.92
510050,华夏上证50ETF,2023-12-28,3386226.68,25740.0,0.766,7977950.05808,2.356,60643.439999999995
510050,华夏上证50ETF,2023-12-27,3360486.68,17010.0,0.5088,7742561.3107199995,2.304,39191.03999999999
510050,华夏上证50ETF,2023-12-26,3343476.68,-4320.0,-0.129,7686652.88732,2.299,-9931.68
